"","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9","Comp.10","Comp.11","Comp.12","Comp.13","Comp.14","Comp.15","Comp.16","Comp.17","Comp.18","Comp.19","Comp.20","Comp.21","Comp.22","Comp.23","Comp.24","Comp.25","Comp.26","Comp.27","Comp.28","Comp.29","Comp.30","Comp.31","Comp.32","Comp.33","Comp.34","Comp.35","Comp.36","Comp.37","Comp.38","Comp.39","Comp.40","Comp.41","Comp.42","Comp.43","Comp.44","Comp.45","Comp.46","Comp.47","Comp.48","Comp.49","Comp.50","Comp.51","Comp.52","Comp.53","Comp.54","Comp.55","Comp.56","Comp.57","Comp.58","Comp.59","taxon","species"
"IBB2_A",0.366848717372252,1.17886039216836,2.97354515015123,0.818680019699032,1.78030317468369,0.585743311399501,2.49608766234136,-1.63260301999883,-0.890513602105142,1.80496645519121,0.789323268537436,-0.0568630728155936,4.78813349384661,-6.57641384474837,3.45257636194832,-3.36598284708135,3.08637780164373,-3.49663135450389,1.80989612324077,-0.771755349369401,-3.5637209609886,-1.29779609175807,-1.77223741667661,-0.717397065592044,0.123426386862536,0.892293476269043,-1.41833043822401,0.047776300824229,-0.0488659818837527,-0.57933260613199,-0.00699077835407291,0.16791389750936,0.426458977847745,-0.0923343663438701,-0.0474489020040225,-0.114189778968798,-0.381406726267487,0.348442255968277,0.134376073132145,-0.339302953646649,-0.111414652896313,-0.16197419295849,0.064658970818105,-0.204853162416978,-0.00527776914503317,-0.313120817597061,0.0427374971234025,-0.140044755072211,-0.0766306088349514,0.138228342859786,0.138295617490577,0.0744984778112845,-0.140709050574409,-0.00206711832084047,-0.0312827397727436,0.00816822789342122,0.0600047905468902,-0.0264502594473496,-3.76027478599106e-09,"fish","bb"
"IBB3_A",-0.566813564161765,0.888890573031068,3.36989746103129,3.00593544640092,1.7217333865304,2.32582317275256,-0.723456880561942,-2.54826311076478,-3.46277985250934,-1.69553538581486,1.74261177866351,0.103437619564912,-0.719372558800689,-0.718241581006397,-2.2620517261301,-0.587963210502044,-1.8494026205124,-0.438954292530288,1.37313014694959,-0.483953298948391,0.81239040247921,-2.08137726711542,0.941236420682705,-1.89940553134876,0.717810967989517,0.221175621672003,-1.58244299133809,-0.684118728651852,1.28685335786912,0.332282030320831,0.611464960214778,0.922475013272009,-0.195623797636778,-0.223690791173873,0.290892737170276,0.476047275218097,-0.114922678494161,-0.192189909619105,-1.00447596739698,-0.677806855977377,-0.125733076070172,0.113838182592072,0.0702926023197447,-0.140672066398008,0.117109598478293,-0.0913909175465927,-0.560812321277221,-0.104083865068009,0.331609776641635,-0.0037210066563097,0.188222876201233,0.157646468457328,-0.0710518067534164,0.0377573262768004,-0.248493870981742,-0.215533058166469,0.166622618204783,0.225042878398687,-4.96528740866198e-10,"fish","bb"
"IBB4_A",-0.651674306524953,-0.195007746424045,3.78454707812195,1.41835644871587,1.30836094524805,1.45456309554245,0.0261500459842782,-1.3199276681826,-0.894193200237395,0.46108285955288,-0.184349904424937,-0.261886052634227,1.93196907475735,-0.871335620915638,-0.115950138446797,-0.714881312051585,-0.120220143412162,-0.488641953782889,-0.14886082157541,-0.174738320804151,1.63773015736405,0.712826975993986,0.549679906195388,-0.484571224972831,0.0097830882139599,-1.00229572312034,0.664866315015804,-0.723200320132602,0.218394333164248,1.31159371609962,-0.412010212129454,-0.693585343991181,-0.51869443649798,-0.643408050283675,0.0557523364745464,0.460440726740445,0.103400880160313,0.181745989842112,0.0174153784737278,-0.0518250516597339,0.0490218471425912,0.0167993408390444,-0.442525811815197,-0.328750014957374,0.214721487478369,0.215923915523112,-0.0906454046130732,0.356981435919061,-0.0264859158333788,0.196579650841206,-0.025644158878996,-0.209214986356477,0.103266916497543,-0.0494941388926429,-0.10060398319886,-0.0103927899287347,-0.116206586013457,-0.135550057449884,-2.28811102009896e-09,"fish","bb"
"IBB5_A",-0.306923222984649,-1.17369221483078,3.94879116854165,1.69136088363441,1.27171566996636,0.96204477306183,0.020269006024211,-1.72551313620448,-1.45479386121603,-0.26298276150428,-0.729259677320162,-0.304683066044437,0.148134832935595,-0.365152042808855,-1.37867240083353,-0.890197943388963,-0.0616341762297469,-0.700726544574308,0.0771386573580018,-0.227727601044144,1.18343253346668,0.118906919078829,-0.737665314242162,-0.00787218959786909,-0.343621855253334,0.0162661539845291,1.00066618499759,-0.506728390639552,-0.230178504876085,0.285232199146453,0.450765229600459,0.605016868285092,-0.3293365528333,-0.128352241805249,0.641870046974938,0.0678127800572321,-0.463285071214444,0.378906586632243,-0.0573020529142494,-0.638595937690598,-0.0138989673341789,0.310652162083499,0.198722717541235,0.138226167940627,0.0797521057494747,0.277626460215714,0.127820010707842,0.222942080998097,-0.127350172037817,0.134760503977938,-0.0164053905991105,-0.14796890549542,-0.127097508331401,0.291503203693923,-0.0221300561210265,-0.0694742819293928,-0.0869939867386584,-0.156128036167098,1.91339180003608e-09,"fish","bb"
"IBB6_A",-0.33330621284528,-0.800871205981571,3.48705463058151,1.24308146241684,0.707059342901487,0.823913890292575,0.2086146664241,-1.37678555730772,-1.27920707238327,-0.373964742049566,-0.564769904389732,0.180681579595199,0.125500886107706,-0.508986718081289,-1.13417072600724,-1.22703701402749,-0.22046178092324,-0.499167668983277,0.00330840131996193,-0.315548633909018,1.0026439018178,0.361251634313608,-0.897953214113681,-0.170404975811806,-0.283277390768511,-0.108729403901915,1.07872242730681,-0.471522111805505,0.388571125634656,0.570034951764926,0.451941268192305,0.725321694466169,-0.474304463555497,-0.418962672191804,0.516236832379093,-0.038919718174749,-0.357665487614195,0.421250016494839,-0.342331825299884,-0.270596651061713,0.0257835135847157,0.266955838015797,-0.154582019997644,-0.1717637761275,-0.0990640175233034,0.199748310519658,-0.126768512624825,0.255369744668967,-0.092929497828235,-0.0667300708210964,0.299882321560703,-0.149250102551941,-0.255413060622884,0.393471746320768,0.300713395492264,-0.0247337221725419,0.0138261732447009,-0.0806177215741539,-1.14888934815358e-08,"fish","bb"
"IBB7_A",1.76580680260572,2.25096282796217,2.29816553777073,-2.16281711472608,0.864073860714434,-0.292677289361199,3.06120831826171,0.00953835184184949,1.98310218251173,2.2431854150179,0.748688691734093,0.529765260254248,1.5338023718148,-2.02715747319154,1.04412428050105,3.49970489358463,1.34212975247579,-0.289256719828418,0.875014574726993,0.0472727642066766,3.78447524135109,0.412334346299241,2.27302267698811,-0.417266912197527,-1.47998230441259,0.438310218718261,0.175038092023483,0.539659373460046,0.967676890538639,1.01163627538265,-0.680251578290453,0.455502898002184,-0.0781165411702864,0.650529153252174,0.397937388108181,1.24092288703078,0.0016586181404919,0.231547390306746,-0.195885298756127,-0.81617943492899,0.413764816110054,-1.10465749074762,-0.219503257213087,-0.351578623998755,-0.130115029368212,-0.341970711643312,-0.0552180496295007,0.163894408256352,-0.0261839243521549,-0.222041685395798,-0.0421998909768531,0.41051292614152,-0.368173056806279,-0.0538854157835543,-0.191446647071075,0.116519733972937,-0.0880644205865509,-0.179990607928531,1.18800529518015e-08,"fish","bb"
"IBB8_A",-0.388534074557123,-0.624871432581815,3.08269607140925,1.48127270612344,1.45185960612512,1.08991473428943,0.487911058698171,-1.24559352044597,-1.17061887858898,0.412958002257178,-0.168046495225836,-0.197362613628473,1.26779166877151,-0.917997207404241,-0.323373612476095,-1.02746094648926,-0.0784059846171938,-0.161137374117168,-0.0782090153920002,-0.076649627996838,1.18441195094145,0.771502282317515,0.367639949382278,-0.269237749748827,-0.133637217270802,-0.88270563593403,0.430223420790385,-0.937320958223798,0.0246221154672425,1.17179738610505,-0.550320126056509,-0.655683945623348,-0.668042048698054,-0.399777792781005,0.0989913578905239,0.186822298102025,-0.0966620539482471,-0.227882700151054,-0.29772853029343,-0.619098889761416,0.13555626246962,0.0225646364182612,-0.076931778044443,-0.788621074276284,0.589213105473194,0.198834384309366,-0.398799758487386,0.20307009945165,-0.151844244190881,-0.00193748049934943,0.113441318896023,-0.24146877600341,-0.0697190733576847,-0.0788870880644613,-0.0896838888878952,0.0312622271535407,-0.0471996190021657,-0.110007338916306,-7.6752116641432e-09,"fish","bb"
"IBC1_A",1.33297084551353,0.0278961103934078,1.63537099838749,-0.358608327859283,-1.67557892126523,1.71371945134962,-0.779998281693067,-0.274932612986052,0.371754148131879,-1.46298236929695,-0.826974685794727,0.777730433579113,1.11781072006823,2.01895443160491,0.964407173693334,-0.18985325549018,-0.331065017124232,-0.736939754157141,-0.0242074641520606,-0.820890276347563,-0.198475857101959,-0.181004558975339,-0.127994210800622,-0.631957653876854,0.051168320318971,0.394782268237509,0.0515432454862574,-0.698109649510933,-1.12543393656974,-1.0714549291344,-0.105784684770347,-0.245280935561949,0.128151762029325,-0.762470013955672,-1.05872365807893,0.650392591859715,0.292308972673055,0.177890137280751,-0.107919826415439,0.0266727419161357,0.762174258122483,-0.284511513993963,0.11837034469316,-0.1060823191766,-0.0863243416365162,-0.779049785007105,0.248237362750736,-0.46694644756277,-0.100617004486102,0.241015767876314,-0.286306937428442,0.258679925849191,0.126427733802889,0.429406242077893,0.0518750554936406,-0.0991096805709697,0.132297098936226,-0.155304580904615,8.78057664858295e-09,"fish","bc"
"IBC2_A",1.41578720815986,-0.395799297129388,1.55931490774367,-0.359580003830441,-2.04376906299886,2.05700954236749,0.23493711697693,0.187503753170308,-0.00482635342172291,-0.863123921622349,-1.57528829846279,0.669147234543843,0.32123446763812,1.57782693376858,0.516501834894355,-0.578445028065727,-0.208451026008343,-0.789468772883745,-0.246422613392369,-0.862946897888622,0.371484828829269,-0.0184445660667109,-0.44303493988705,-0.998933720844396,0.325613751834899,0.609423166047791,-0.739094682038021,-0.303314851245231,-1.14993913631515,-0.236311200403567,-0.386270792226808,-0.976817295369881,0.0310550500817318,-0.00463617787649879,-0.288544625176085,0.211131968632002,-0.465797425746859,-0.227896622404935,0.742700897385588,-0.29177491286795,0.709120575440104,-0.37446744459678,0.250515233887061,0.568586734517047,0.212933912895658,-0.0841341728094008,0.280076519793448,-0.139092157506967,-0.0341533147880494,0.165385600789468,-0.20260839509107,0.103577133657592,-0.379924461220434,0.647004475509077,0.0682497584523489,0.300854940415334,-0.131010452928302,0.0605681222046511,-1.18251131447575e-08,"fish","bc"
"IBC3_A",0.749992616159165,2.85442255214643,1.6962996999707,1.51329852907364,0.489227014662579,2.62955533472101,-1.87918447737081,-2.13278644984677,-2.24526964629415,-1.35093791753453,2.113843389802,0.72016739473633,-0.637985402335168,0.27894359990965,-1.48824434876707,-0.00689725220500444,-1.66222635327092,-0.117230842981325,0.994667498294048,-0.542821607143891,-0.245013515526579,-1.76659858727234,0.537111043356033,-0.918807619137892,1.25029236795235,0.755188536211413,-2.14845336180918,-0.270951480516704,0.898520507199032,0.405923387817138,-0.12895854567771,0.202636231578818,0.161016796535622,-0.386002588654012,0.389389028105226,0.416564466382504,0.134066308576642,-0.163010137195114,-0.494603013673589,0.323702639985654,-0.303221244906741,-0.35022399589309,-0.68431175657329,0.211497897915787,0.55026248263141,-0.310603373670236,0.148032890818131,0.397501263743026,-0.375843298171474,0.00135982818866676,-0.342825425546301,-0.173113968252567,-0.0911916637094207,0.0991089785838672,0.0883554722992464,0.00497502283535928,-0.158099439547772,0.0802806421333566,4.68063634465749e-09,"fish","bc"
"IBC4_A",1.17442367935635,3.00050844629436,1.42937720401079,-0.631612693497013,-0.976667744837607,1.10449428217534,-2.96264502163308,-1.95749141999296,-1.07327462505719,-0.90520728947343,-0.288755491208708,1.05851300952466,0.810449517937572,1.14873917354948,0.220478517088141,-0.259721462626359,0.199582223462069,-0.787762847246407,-0.708261319798506,-0.751740600095132,-0.123646429380354,0.566269291157973,-0.629671092370434,0.389297079188375,-0.711736858244897,-0.240016004387897,-0.360915693633835,0.0823210426090491,-0.450382332562502,0.718382671227952,-0.434877239546961,-0.638359089047406,0.846684722879377,0.105635280443846,0.0509509383094362,-0.61631147711392,-0.525529565445979,-0.547117189701269,0.388698711603866,0.0601353439529955,-0.00565784434664887,-0.133038817854528,-0.837601557897478,-0.265344416578594,0.441860213848874,-0.475856475556783,0.011107369103166,0.0514473859375789,-0.590364004365147,-0.284779472454964,-0.00653297308417108,-0.0259287033923551,0.0495486826054399,-0.0896251211038082,0.282513216790739,-0.176774309581843,-0.0814392763216499,0.17356393783846,1.61077948973923e-08,"fish","bc"
"IBG1_A",1.60038734806134,2.96512142387314,0.856759955570541,-1.08726685718347,-2.27271444713856,0.141938869744576,1.67831412137508,2.21410634998453,0.824595464800533,0.326501010729935,0.402215146408011,0.407979965372996,0.398274519950083,0.566006527917741,-0.583808216125747,-0.559097948043248,-0.186674746477606,0.679102224176154,-1.16970458665685,0.335174742852046,-0.316982194081901,-0.553817800127083,-0.430262836641136,0.37092307312924,-1.35751333075272,-0.130979151151267,-0.690716219363175,-0.187494556900136,-0.331003283375633,-0.442265811409162,0.0868349831878472,-0.148573078636104,0.605714531088004,-0.154496645857779,0.631828169606717,-0.107141478113707,-0.192290575069365,0.301419477184411,-0.17186225478279,-0.142184024236095,-0.169658522000133,0.184261340395491,-0.0496856927760836,0.503462253962161,0.175475145380866,-0.175922596253447,-0.262394026780651,0.23023603380542,-0.0566598660131699,-0.245123384173015,-0.323956146514686,-0.212410600979913,-0.100052725948269,0.00653048162361313,0.207709411081917,0.159887399112954,0.0768457794046298,-0.193552557959207,1.24573108850959e-08,"fish","bg"
"IBG10_A",1.6339862410242,-2.42289949164487,0.449192931627039,-1.92869430813991,-1.08204798569059,-0.902971902611699,-2.17312104498983,-1.67742980170847,1.36539396637635,0.535408908041356,0.0568693509659703,1.2974906833646,0.709835858426339,1.74660275016629,1.4542110982574,1.16400360335914,1.47332933127448,-0.172012252182092,0.193819734100575,-0.221848393525358,0.577892760331153,-0.88107363509489,0.240399466116039,1.20053996646401,-1.32028926859344,0.824656040767351,-0.995585145504955,-1.53625755604216,0.725328447224266,0.818364639004617,1.55600641576266,-0.08020136545907,1.07844381453614,-0.0227287373548991,-0.390564379680017,0.164540869183028,-0.878759853408359,-0.497235961893521,-0.0119728887237808,-0.112015170328543,0.589004760875789,-0.0412148297737459,0.618943535550936,-1.08396046270394,-0.210560462872425,0.219104439660091,-1.03132607486796,-0.435129588439576,-0.215856434042606,0.0559772873369628,-0.318304375715724,-1.0676732313755,-0.222772243133079,0.0573969644308697,0.223552192402196,0.262822969009735,-0.355208263423148,-0.0270036287425463,-3.85030780782752e-09,"fish","bg"
"IBG12_A",2.46274721995914,1.36952311647338,1.49401614691806,-2.46578993241676,0.359107178842417,0.42516421691543,-4.52863948730713,-1.18214857538052,1.17063818384581,-1.28458071529936,1.04737348825675,1.66369413456057,1.93967606432119,1.45325746660624,1.09670385698587,1.01956201563711,0.944340413722273,-0.445215805495633,-0.104738332726428,-0.558995257249621,0.0638962002435209,-0.63323873051432,-1.25471157409776,0.753755815464367,-0.63631229959146,-0.425603313355643,1.06757283257263,-1.26985092119762,-0.288379657197099,0.569134197624798,0.545274842913597,0.065815696926441,0.879128643912816,1.20921792342146,-0.548101042497805,0.584885607507319,0.160270651516502,-0.73950167781302,-0.261754364593574,0.299469187069304,0.275802892147338,-1.28836334616145,-0.228721504559565,0.425493942419389,-0.868436287993075,0.62668541123868,-0.31460170234058,0.360879756325822,-0.252770822153872,-0.340576116483483,0.412672514356127,-0.505285901914525,0.179114801254489,-0.0642532893442694,0.259596526405499,-0.125813765006424,0.0344088909523544,-0.195140825929292,-8.26201961619949e-09,"fish","bg"
"IBG13_A",1.76739238069685,-1.44275332371794,0.209223891298373,-2.11909788102976,-1.44244264213196,-0.546889420086389,-2.99489138848444,-2.07968691501135,0.615211726736077,-0.967818927667704,-0.032091167402512,1.38035128243023,1.6104163342455,2.66089020470482,1.65399718345791,-0.229522387963268,0.660053163785425,-0.821730098353942,0.234048378904951,-0.626957826816722,-0.486448944022033,-0.229114216875463,0.214131354407531,1.12651859094111,-1.42187682803434,0.185478031981395,-0.521422366458116,-2.09554900933507,0.999916431432579,0.483806636519164,1.48686828487541,-0.436324683582779,0.776196741060777,-0.867278352044253,-1.23024934328037,-0.5903473566911,-0.44480997991703,0.0187495630363493,-1.10584469460618,0.223067661959628,0.416726209995464,0.267533009590445,0.098340856943925,-1.02272617596303,0.0378151873030442,0.389221312210757,-0.423699858921247,-0.432399098679322,0.573551687480194,-0.0683343444923085,-0.0255213867773649,0.698497630403447,0.290590210695091,0.111735318870799,0.0364909824420026,-0.240663492962292,0.0830357682560622,0.196526006800463,7.19119131690343e-09,"fish","bg"
"IBG2_A",1.1319028466556,1.22763171596306,0.510360680701043,-0.609659313963888,-0.25263749442942,-0.224700925045304,0.671103682610133,1.35766988510126,-0.395676650885071,-1.08659461244846,-0.220926356143712,0.148322622628676,0.165937151401171,0.0257871576697969,0.392745812287302,-0.639720121326904,-0.179226450081755,-0.0414744246161178,0.169689222145849,0.158698464712658,0.523456589302006,-0.093488411951941,-0.0819432897453569,1.31536661934787,-0.0377977330042121,0.0145811886885556,0.0623427362899574,0.363363658876067,-0.830241760062909,-0.00665350553410328,0.438982740142418,-0.186505927691381,0.149150855401628,0.325416163182851,-0.248724005438237,0.51821635412488,0.162961184884585,0.033073494852206,0.0982814294705329,0.547979566140449,-0.497425212466165,0.0548698769742472,-0.00803542961803762,0.0023899247365461,0.0782110571190095,-0.0781822976909081,0.115013287481528,0.119174000484494,-0.330615541624621,-0.58517548675435,-0.0134780407921216,0.372101065306427,-0.0687580560835012,0.279126116891283,0.0155098639277195,-0.0985878612914005,0.119160614934567,0.0140054738925747,-1.13140921364791e-08,"fish","bg"
"IBG3_A",2.4017904634366,3.42086945136024,1.04931667190966,-1.93566700278519,-4.1439765245545,-1.14031075418274,2.03996445522715,3.18055841184532,-0.401042085285799,-0.281013160827674,-0.552950543471399,0.963151543960611,-0.258379205422833,0.00711116387924163,-0.288913359555754,0.0723916263464523,0.868779858609203,0.547581519521225,0.172080806958727,1.0540132008718,-0.378947127055127,-0.398333173281508,0.445746859613639,0.528963356618011,-0.947862169290253,-0.632917176853831,-1.2305941297167,-0.0624934938216812,-0.756017033657674,-0.233705229115562,-0.203626816892558,-0.683065155144482,0.456725571337924,-1.16362870021428,0.646915589094315,0.106072580758149,0.0577549093422803,1.50014741352575,-0.702693849410154,-0.180973865334068,-0.671772192037687,-0.301589523583924,-0.377970265554815,0.60728989193466,-0.0363950158048301,0.225067953987906,-1.14297595471448,-0.270698372429746,-0.0216738010153017,-0.0171929640630629,-0.409979235519676,-0.221891024612793,0.115566208339506,-0.0394228851503139,0.0479066825456842,-0.178267771531036,0.0261830547468301,-0.431324797015542,1.14826602852849e-08,"fish","bg"
"IBG4_A",1.0714044354815,1.30073630852153,0.635431139508221,-0.106944114021626,-1.07640136219056,1.07460720754256,0.39276271669638,0.946649929112908,-0.437334104782459,-1.32696414963581,0.923997618205998,0.761070249898487,-0.232247895337838,0.404133622752447,0.0877546534153823,-0.391785194188674,-0.951130911511198,-0.355054495920711,0.443575727973542,-0.374265700766983,0.280501348132133,-1.47075588353344,0.714079071944661,-0.0571507178234995,0.744395494820394,0.670504006506854,-1.16748928323258,0.200064881485519,-0.461335312168576,0.11503280754492,0.330557590671531,0.0938001790497647,0.0787326381935448,-0.0201424671726783,-0.500152743883506,0.927694270505445,0.303998427612259,-0.352996520417434,0.034220434801103,0.254948084409799,-0.245949860294794,-0.252686475888803,0.27502992853239,0.184564088420785,0.314680289119786,-0.119000410542535,0.0886744624423184,0.275971726514897,0.128464496436415,-0.184896615499489,0.220215789047215,-0.104735568207766,0.184314880772984,0.368662514058886,-0.147194309026523,0.0956475856894676,0.225764563440489,-0.0495992620379594,9.25426960843995e-09,"fish","bg"
"IBG5_A",2.16767312288905,2.71913155571221,-0.151286984874822,-1.91864117342489,0.562646235065959,0.57517336461843,-2.21472728469872,-0.424646304396778,0.589508533298296,-1.66310128616426,1.19587646152276,1.10584876441776,0.993863581610535,0.2245610693055,-0.0457143827475535,-0.575221236600524,0.601932151110515,0.810277352242444,0.0496414335049547,-0.0432775083131016,-0.592904040558635,0.0455915165467305,-1.39455161523327,0.956618417834083,-0.32911709176772,-1.00465765445595,0.970176870522375,-1.45427696706778,-0.187897013721247,0.317270030257758,-0.000534189465774521,0.197592936248414,0.268088197893789,0.296971058417475,-0.413610197728452,0.593412948572634,0.441208683388256,-0.0456816860513759,0.257490723452918,-0.0767271967456636,-0.696256236516073,0.422187718013313,0.485499332712211,0.329729125693259,-0.15781955991652,0.0413060816592144,0.144772499488659,-0.432157330979988,-0.201299177914273,-0.43271821981296,0.070209342276583,0.0546248034506148,-0.293576640196105,-0.167513713187118,-0.667039051273632,-0.0918021660758054,0.151785360460466,0.0347127598936538,4.69669653949817e-09,"fish","bg"
"IBG5b_A",2.03408246406889,2.8604692267775,-0.156465248228131,-1.7147602312918,0.513226350138365,0.462221102785451,-2.46224592486323,-0.59839996676606,0.47999436420288,-1.53148332823213,1.10276997225424,1.05930928285519,0.949478962080404,0.166071007803357,-0.0811220538689402,-0.456222148082036,0.60119210418518,0.816246246053519,0.0451685372006244,-0.0377731467171376,-0.655311321661434,0.0327199328444134,-1.3667907179431,0.880605907283449,-0.366308500664739,-1.0944123312325,0.958954120003136,-1.28281055859357,-0.196456345788776,0.263122680474165,-0.0685686976322185,0.278805869467375,0.188137285788914,0.282748170255897,-0.412680168351792,0.660601725284562,0.392649983947218,-0.048158971691473,0.289128318869325,-0.103397485765065,-0.715909021568563,0.304339194096443,0.0937212406506577,0.193737459173693,-0.140008119586256,-0.0281715301265244,0.292161839715824,-0.149995997917966,-0.211615625787378,-0.367151982825701,0.0119982606948881,0.00767942872996775,-0.20332950045671,-0.255990738222877,-0.154174756359946,-0.0344852430367826,0.0917970170524118,0.0323501487158119,-2.4356366428932e-09,"fish","bg"
"IBG6_A",0.917479096558746,2.81535698433188,0.902699809616908,-1.06643125864844,-0.278653284918952,-0.0824653327979658,-0.0409646797947906,0.0833535792259634,0.891671487215081,-0.166387595000851,0.497514122610898,0.352579349050116,-0.305144366651135,0.217459112499116,-0.22297505245688,0.494598516028719,0.493165730170441,0.966744769470584,-0.388999563024642,0.25508164708001,-0.761097442947087,0.439594858403949,-0.717367897336559,0.851243168918409,-0.259359584897033,-0.129730062393949,-0.216166550646044,-0.821228647246328,-0.336515223215445,0.171357102125973,0.424281988343588,0.312242699443517,0.718314927229026,0.354685231108686,-0.573264865529487,0.854782670905563,-0.0638005946079797,0.152628503455966,0.190219121310262,-0.0867212472143282,-0.13765537663525,0.7008946896755,0.0590735610821958,-0.0714551488614094,-0.0214639628614851,-0.528686617788657,0.49098919453262,-0.189557019804091,-0.424064863609035,-0.230784503402199,-0.442043903313771,0.110853978663381,-0.0745634266920764,0.0570294567985228,-0.098466073400867,-0.199779461447843,0.178431586838349,-0.113837932137074,-1.21977111805158e-08,"fish","bg"
"IBG7_A",1.2343351788237,3.26257132191537,0.186693150426518,0.226462559935744,1.97750787480012,0.534293678859182,-1.65613510022435,-0.933223007231775,-0.346120173492779,-1.49301034646824,-2.46210963828166,4.71255908514763,2.5018619622772,1.05367467646247,-3.87309095470837,-2.55352258875612,3.8851060844778,1.99175828272274,-0.754769385041313,2.38974655842936,-2.00595025794378,1.44930075321614,3.51439943433534,-1.19553065868033,0.263743491510831,2.68765261985342,1.68607397153992,-0.548549403818375,1.20169181390926,-1.79026499768734,0.489887277985469,-0.860164250882956,-0.816969630671736,1.87204997985117,0.0867877757440387,0.614706887120599,-0.24889906741213,-0.119696713935267,-0.00020075189056697,0.412121498081282,-0.262134842200048,-0.135729905760099,0.0607362762505597,0.434915236302846,-0.259201357518616,0.0942465504161017,-0.155080046448434,0.0761144564289241,0.160728612756896,0.229079640353364,0.228617228606112,-0.234073696239008,-0.0140410747624491,0.264058509092037,-0.235578773630617,-0.124333766145044,0.0600386747973175,0.0673756492810825,-7.45826909172992e-09,"fish","bg"
"IBG8_A",1.44357876404598,3.13614174728902,1.14107982236396,-1.24985795466633,-2.70805433001188,-0.56225160749193,1.57141710126452,1.91646029058118,-0.22429948197653,-0.400878841322947,-0.535500814013343,0.442673951920661,-0.585079642694197,0.282909888152186,-0.280531545629232,-0.0398965236071521,0.841482024774772,0.648587878199062,0.310724115496941,0.748233257961367,-0.531898742412954,0.0391881485326604,0.306217387223408,0.273340941577922,-0.561583173489766,-0.727592783840496,-0.872785263111017,-0.131411661287205,-0.40170539130603,-0.362246924680632,-0.74926190441107,-0.245138108934366,0.523964607749215,-0.869603343701586,0.680153661524098,0.534738322587634,-0.385111414621238,0.839649142964565,0.0388343671626148,-0.0945597537314483,-0.874797577243018,-0.061806998069096,-0.0607769579612545,0.438921100040644,0.365791888813134,-0.141047561534855,-0.585118150923042,-0.443685509159758,-0.386852745746658,-0.262111451700969,-0.65443820497106,-0.0774991401694356,-0.0518255678288899,-0.195417254185375,-0.0592043753884192,-0.21972221954205,0.147453637199677,-0.061007216741404,-1.09226564798046e-08,"fish","bg"
"IBLU1_A",-3.31391777021529,-1.10936406068666,2.9724063864875,3.17299296427176,-0.0979455952315453,-1.00908295232028,-0.749320053522013,-1.36844989307628,0.682802764276391,0.993112666995478,-0.713306233927003,-0.674560605661168,-2.60431482384917,1.18955350179582,-0.788778016681086,-0.766580325601817,0.650122049844121,-0.405992010354472,1.52925662467945,-0.401738980753591,-0.451338468402013,-0.0584873902670734,0.551633829584034,0.541895490038132,-1.52666761300579,0.0820424298470398,-1.37954583127511,0.925030597074308,-1.06153943366806,-0.706418265721112,-1.5585525471644,-1.3797399067958,1.01541486366264,0.927832664794404,-1.16057585108308,-0.117863101193525,1.17724617086177,1.09126214347774,-0.633490613200657,-0.375317031397748,-0.169646314840217,0.0352201642834351,-1.17159685306922,-0.257883371449758,-0.626850798088289,0.248554990097579,0.0754803964645528,0.593184812850719,0.0521219069779111,0.454322762898811,0.00559084388906847,-0.0792038088141593,0.22845686182352,0.0865173972396066,0.0742362610084771,0.379464354431948,0.031953824577681,0.478722197515496,-8.50165558004962e-09,"fish","blu"
"IBLU2_A",-1.80805191144662,0.560771887952144,1.71081004017943,2.20724994239525,-0.071700197868782,-0.527769123787485,-0.286029087643642,-0.718690096467616,0.191393140293978,1.12100044604328,-0.426781701483823,-0.559880425454996,-2.37850888723429,0.412534302265265,0.119085596115184,0.455709484802211,0.770474470555528,-0.0705347475081166,0.450556392830495,-0.14785855208888,-0.663833385550171,-0.0674629194295674,0.210493928421603,0.359344641901129,-1.01058129065052,-0.349169839458022,-0.35698085374034,0.854797837836401,-0.929821583290028,-0.0643985719498268,-1.30880826760885,-0.708557454907113,-0.0136973101095022,1.20852890147747,-0.774451503717729,-0.199307261538159,0.201652910537731,-0.451860758904852,-0.28043947884765,-0.0462626714448844,-0.566239512389528,-0.243109140794513,0.0180446938147946,0.115307444550258,0.0889767495683893,0.368632177824297,-0.263484403912611,-0.0509780556117264,-0.0734834687626319,0.0107298170336954,0.0271690102634637,-0.283502122701813,0.049454226538709,-0.0285256317664065,0.131351365615576,0.145245468778882,0.0798237512674396,0.181932370166694,-2.72848741430382e-09,"fish","blu"
